code_iso;ACodetxt;AName;AREA_HA;X_CNTR;Y_CNTR;E_CNTR;N_CNTR;GMDNR;GMDNAME;ACAT
FR;T_6621;Genève (CH/FR);1146;514900;105700;2514900;1105700;FR_74018;Arenthon;4
FR;T_6621;Genève (CH/FR);595;509600;112700;2509600;1112700;FR_74021;Arthaz-Pont-Notre-Dame;4
FR;T_6621;Genève (CH/FR);1326;515700;127500;2515700;1127500;FR_74025;Ballaison;4
FR;T_6621;Genève (CH/FR);973;498000;105900;2498000;1105900;FR_74031;Beaumont;4
FR;T_6621;Genève (CH/FR);1609;518700;119100;2518700;1119100;FR_74037;Boëge;4
FR;T_6621;Genève (CH/FR);861;513500;113900;2513500;1113900;FR_74040;Bonne;4
FR;T_6621;Genève (CH/FR);1897;516900;124100;2516900;1124100;FR_74043;Bons-en-Chablais;4
FR;T_6621;Genève (CH/FR);390;502100;111700;2502100;1111700;FR_74044;Bossey;4
FR;T_6621;Genève (CH/FR);843;519500;124700;2519500;1124700;FR_74048;Brenthonne;4
FR;T_6621;Genève (CH/FR);981;521800;120500;2521800;1120500;FR_74050;Burdignin;4
FR;T_6621;Genève (CH/FR);1271;491600;102200;2491600;1102200;FR_74052;Cernex;4
FR;T_6621;Genève (CH/FR);428;507200;103000;2507200;1103000;FR_74059;La Chapelle-Rambaud;4
FR;T_6621;Genève (CH/FR);320;489900;100800;2489900;1100800;FR_74066;Chavannaz;4
FR;T_6621;Genève (CH/FR);543;488000;106700;2488000;1106700;FR_74069;Chênex;4
FR;T_6621;Genève (CH/FR);1088;509700;129400;2509700;1129400;FR_74070;Chens-sur-Léman;4
FR;T_6621;Genève (CH/FR);530;481400;99900;2481400;1099900;FR_74071;Chessenaz;4
FR;T_6621;Genève (CH/FR);530;481900;107800;2481900;1107800;FR_74074;Chevrier;4
FR;T_6621;Genève (CH/FR);1699;480600;103700;2480600;1103700;FR_74077;Clarafond-Arcine;4
FR;T_6621;Genève (CH/FR);616;501200;110200;2501200;1110200;FR_74082;Collonges-sous-Salève;4
FR;T_6621;Genève (CH/FR);684;487100;97700;2487100;1097700;FR_74086;Contamine-Sarzin;4
FR;T_6621;Genève (CH/FR);678;514900;109700;2514900;1109700;FR_74087;Contamine-sur-Arve;4
FR;T_6621;Genève (CH/FR);924;494100;100100;2494100;1100100;FR_74088;Copponex;4
FR;T_6621;Genève (CH/FR);677;511200;104800;2511200;1104800;FR_74090;Cornier;4
FR;T_6621;Genève (CH/FR);1367;512300;116700;2512300;1116700;FR_74094;Cranves-Sales;4
FR;T_6621;Genève (CH/FR);723;484900;105200;2484900;1105200;FR_74101;Dingy-en-Vuache;4
FR;T_6621;Genève (CH/FR);1058;512100;128900;2512100;1128900;FR_74105;Douvaine;4
FR;T_6621;Genève (CH/FR);536;505000;113900;2505000;1113900;FR_74118;Étrembières;2
FR;T_6621;Genève (CH/FR);666;515500;133300;2515500;1133300;FR_74121;Excenevex;4
FR;T_6621;Genève (CH/FR);493;517300;107700;2517300;1107700;FR_74122;Faucigny;4
FR;T_6621;Genève (CH/FR);775;494300;107400;2494300;1107400;FR_74124;Feigères;4
FR;T_6621;Genève (CH/FR);853;521600;124900;2521600;1124900;FR_74126;Fessy;4
FR;T_6621;Genève (CH/FR);1170;515900;113400;2515900;1113400;FR_74128;Fillinges;4
FR;T_6621;Genève (CH/FR);391;504900;115200;2504900;1115200;FR_74133;Gaillard;2
FR;T_6621;Genève (CH/FR);883;524600;120600;2524600;1120600;FR_74139;Habère-Lullin;4
FR;T_6621;Genève (CH/FR);1195;525500;123000;2525500;1123000;FR_74140;Habère-Poche;4
FR;T_6621;Genève (CH/FR);713;487800;103800;2487800;1103800;FR_74144;Jonzier-Épagny;4
FR;T_6621;Genève (CH/FR);264;511400;118900;2511400;1118900;FR_74145;Juvigny;4
FR;T_6621;Genève (CH/FR);780;512500;126000;2512500;1126000;FR_74150;Loisin;4
FR;T_6621;Genève (CH/FR);763;514400;116400;2514400;1116400;FR_74153;Lucinges;4
FR;T_6621;Genève (CH/FR);484;520500;127400;2520500;1127400;FR_74156;Lully;4
FR;T_6621;Genève (CH/FR);591;514000;123100;2514000;1123100;FR_74158;Machilly;4
FR;T_6621;Genève (CH/FR);416;516400;111000;2516400;1111000;FR_74162;Marcellaz;4
FR;T_6621;Genève (CH/FR);812;489200;98200;2489200;1098200;FR_74168;Marlioz;4
FR;T_6621;Genève (CH/FR);988;514200;130800;2514200;1130800;FR_74171;Massongy;4
FR;T_6621;Genève (CH/FR);2166;528500;117800;2528500;1117800;FR_74174;Mégevette;4
FR;T_6621;Genève (CH/FR);854;502600;101700;2502600;1101700;FR_74177;Menthonnex-en-Bornes;4
FR;T_6621;Genève (CH/FR);924;512200;133300;2512200;1133300;FR_74180;Messery;4
FR;T_6621;Genève (CH/FR);876;487900;101400;2487900;1101400;FR_74184;Minzier;4
FR;T_6621;Genève (CH/FR);1150;505200;111900;2505200;1111900;FR_74185;Monnetier-Mornex;4
FR;T_6621;Genève (CH/FR);1420;503900;108300;2503900;1108300;FR_74193;La Muraz;4
FR;T_6621;Genève (CH/FR);432;512500;111500;2512500;1111500;FR_74197;Nangy;4
FR;T_6621;Genève (CH/FR);183;512800;135000;2512800;1135000;FR_74199;Nernier;4
FR;T_6621;Genève (CH/FR);703;496800;108300;2496800;1108300;FR_74201;Neydens;4
FR;T_6621;Genève (CH/FR);641;518200;109500;2518200;1109500;FR_74209;Peillonnex;4
FR;T_6621;Genève (CH/FR);1863;508700;106200;2508700;1106200;FR_74211;Pers-Jussy;4
FR;T_6621;Genève (CH/FR);860;495700;104600;2495700;1104600;FR_74216;Présilly;4
FR;T_6621;Genève (CH/FR);2506;509000;110000;2509000;1110000;FR_74220;Reignier-Esery;4
FR;T_6621;Genève (CH/FR);1250;518400;116200;2518400;1116200;FR_74226;Saint-André-de-Boëge;4
FR;T_6621;Genève (CH/FR);253;495600;102500;2495600;1102500;FR_74228;Saint-Blaise;4
FR;T_6621;Genève (CH/FR);1251;514100;120500;2514100;1120500;FR_74229;Saint-Cergues;4
FR;T_6621;Genève (CH/FR);1232;520700;107100;2520700;1107100;FR_74240;Saint-Jean-de-Tholome;4
FR;T_6621;Genève (CH/FR);1061;494900;110600;2494900;1110600;FR_74243;Saint-Julien-en-Genevois;4
FR;T_6621;Genève (CH/FR);1368;501100;104900;2501100;1104900;FR_74259;Le Sappey;4
FR;T_6621;Genève (CH/FR);1026;484900;103000;2484900;1103000;FR_74260;Savigny;4
FR;T_6621;Genève (CH/FR);562;520100;121900;2520100;1121900;FR_74261;Saxel;4
FR;T_6621;Genève (CH/FR);721;513300;108200;2513300;1108200;FR_74262;Scientrier;4
FR;T_6621;Genève (CH/FR);2040;518500;130900;2518500;1130900;FR_74263;Sciez;4
FR;T_6621;Genève (CH/FR);776;522100;109600;2522100;1109600;FR_74284;La Tour;4
FR;T_6621;Genève (CH/FR);745;476900;97100;2476900;1097100;FR_74285;Usinens;4
FR;T_6621;Genève (CH/FR);687;486500;108200;2486500;1108200;FR_74288;Valleiry;4
FR;T_6621;Genève (CH/FR);562;479200;99300;2479200;1099300;FR_74291;Vanzy;4
FR;T_6621;Genève (CH/FR);1303;509700;124900;2509700;1124900;FR_74293;Veigy-Foncenex;4
FR;T_6621;Genève (CH/FR);595;490600;105000;2490600;1105000;FR_74296;Vers;4
FR;T_6621;Genève (CH/FR);710;509200;115000;2509200;1115000;FR_74298;Vétraz-Monthoux;2
FR;T_6621;Genève (CH/FR);738;523700;118300;2523700;1118300;FR_74301;Villard;4
FR;T_6621;Genève (CH/FR);334;521500;110900;2521500;1110900;FR_74304;Ville-en-Sallaz;4
FR;T_6621;Genève (CH/FR);451;509100;117700;2509100;1117700;FR_74305;Ville-la-Grand;2
FR;T_6621;Genève (CH/FR);2591;490700;108500;2490700;1108500;FR_74309;Viry;4
FR;T_6621;Genève (CH/FR);2095;520300;113000;2520300;1113000;FR_74311;Viuz-en-Sallaz;4
FR;T_6621;Genève (CH/FR);649;499500;102000;2499500;1102000;FR_74313;Vovray-en-Bornes;4
FR;T_6621;Genève (CH/FR);1245;483800;107500;2483800;1107500;FR_74314;Vulbens;4
FR;T_6621;Genève (CH/FR);313;514800;135200;2514800;1135200;FR_74315;Yvoire;4
IT;T_5192;Lugano (CH/IT);1024;708000;91600;2708000;1091600;IT_012027;Cadegliano-Viconago;3
IT;T_5192;Lugano (CH/IT);453;705400;93200;2705400;1093200;IT_012056;Cremenaga;4
IT;T_5192;Lugano (CH/IT);655;707000;88800;2707000;1088800;IT_012059;Cugliate-Fabiasco;3
IT;T_5192;Lugano (CH/IT);414;710300;90500;2710300;1090500;IT_012086;Lavena Ponte Tresa;3
IT;T_5192;Lugano (CH/IT);550;708500;88700;2708500;1088700;IT_012097;Marchirolo;3
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);1039;735700;74600;2735700;1074600;IT_013003;Albavilla;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);796;734000;74400;2734000;1074400;IT_013004;Albese con Cassano;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);199;737300;71400;2737300;1071400;IT_013006;Alserio;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);760;735700;69200;2735700;1069200;IT_013007;Alzate Brianza;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);325;737600;70100;2737600;1070100;IT_013009;Anzano del Parco;2
IT;T_5192;Lugano (CH/IT);559;734100;98400;2734100;1098400;IT_013021;Bene Lario;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);374;729700;77400;2729700;1077400;IT_013026;Blevio;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);619;730600;86000;2730600;1086000;IT_013030;Brienno;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);203;729000;75800;2729000;1075800;IT_013032;Brunate;2
IT;T_5192;Lugano (CH/IT);93;718600;92300;2718600;1092300;IT_013040;Campione d'Italia;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);556;729800;82500;2729800;1082500;IT_013044;Carate Urio;4
IT;T_5192;Lugano (CH/IT);1274;733000;101500;2733000;1101500;IT_013047;Carlazzo;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);523;727200;68800;2727200;1068800;IT_013053;Casnate con Bernate;4
IT;T_5192;Lugano (CH/IT);1496;728500;107400;2728500;1107400;IT_013062;Cavargna;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);1044;726500;79700;2726500;1079700;IT_013065;Cernobbio;2
IT;T_5192;Lugano (CH/IT);857;728700;96400;2728700;1096400;IT_013071;Claino con Osteno;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);3520;727700;73700;2727700;1073700;IT_013075;Como;1
IT;T_5192;Lugano (CH/IT);620;730400;101800;2730400;1101800;IT_013077;Corrido;4
IT;T_5192;Lugano (CH/IT);966;734200;105300;2734200;1105300;IT_013085;Cusino;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);361;729700;89800;2729700;1089800;IT_013087;Dizzasco;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);1609;734700;79800;2734700;1079800;IT_013098;Faggeto Lario;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);283;725800;70200;2725800;1070200;IT_013110;Grandate;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);464;731200;83300;2731200;1083300;IT_013119;Laglio;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);230;730800;72300;2730800;1072300;IT_013129;Lipomo;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);216;724700;68900;2724700;1068900;IT_013135;Luisago;3
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);128;725100;78200;2725100;1078200;IT_013144;Maslianico;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);767;728300;81600;2728300;1081600;IT_013152;Moltrasio;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);524;723700;72300;2723700;1072300;IT_013154;Montano Lucino;3
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);351;732700;71400;2732700;1071400;IT_013157;Montorfano;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);1136;734800;84500;2734800;1084500;IT_013161;Nesso;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);446;735000;71100;2735000;1071100;IT_013170;Orsenigo;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);454;730600;91600;2730600;1091600;IT_013184;Pigra;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);383;734100;82600;2734100;1082600;IT_013186;Pognana Lario;4
IT;T_5192;Lugano (CH/IT);1579;731800;97700;2731800;1097700;IT_013189;Porlezza;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);253;715000;75900;2715000;1075900;IT_013197;Rodero;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);211;720100;76600;2720100;1076600;IT_013199;Ronago;4
IT;T_5192;Lugano (CH/IT);1051;733000;106500;2733000;1106500;IT_013204;San Bartolomeo Val Cavargna;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);577;724200;74200;2724200;1074200;IT_013206;San Fermo della Battaglia;2
IT;T_5192;Lugano (CH/IT);1298;730900;107500;2730900;1107500;IT_013207;San Nazzaro Val Cavargna;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);1014;728600;86600;2728600;1086600;IT_013211;Schignano;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);1192;732200;74900;2732200;1074900;IT_013222;Tavernerio;2
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);566;731300;78700;2731300;1078700;IT_013223;Torno;4
IT;T_5192;Lugano (CH/IT);659;728400;103500;2728400;1103500;IT_013233;Val Rezzo;4
IT;T_5192;Lugano (CH/IT);2448;725000;100100;2725000;1100100;IT_013234;Valsolda;4
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);788;723200;70400;2723200;1070400;IT_013245;Villa Guardia;3
IT;T_5250;Como – Chiasso – Mendrisio (IT/CH);853;721400;73800;2721400;1073800;IT_013251;Colverde;2
IT;T_5113;Locarno (CH/IT);1812;691500;105200;2691500;1105200;IT_103020;Cavaglio-Spoccia;4
IT;T_5113;Locarno (CH/IT);2721;687200;111400;2687200;1111400;IT_103060;Re;4
LI;T_3271;Vaduz – Buchs (LI/CH);1728;758300;223800;2758300;1223800;LI_7001;Vaduz;1
LI;T_3271;Vaduz – Buchs (LI/CH);2646;760600;216700;2760600;1216700;LI_7002;Triesen;2
LI;T_3271;Vaduz – Buchs (LI/CH);1972;756900;214900;2756900;1214900;LI_7003;Balzers;4
LI;T_3271;Vaduz – Buchs (LI/CH);2972;761000;221700;2761000;1221700;LI_7004;Triesenberg;4
LI;T_3271;Vaduz – Buchs (LI/CH);2695;756600;226600;2756600;1226600;LI_7005;Schaan;1
LI;T_3271;Vaduz – Buchs (LI/CH);536;760600;227800;2760600;1227800;LI_7006;Planken;4
LI;T_3271;Vaduz – Buchs (LI/CH);1039;759300;229700;2759300;1229700;LI_7007;Eschen;4
LI;T_3271;Vaduz – Buchs (LI/CH);747;760400;231600;2760400;1231600;LI_7008;Mauren;4
LI;T_3271;Vaduz – Buchs (LI/CH);617;756400;231000;2756400;1231000;LI_7009;Gamprin;4
LI;T_3271;Vaduz – Buchs (LI/CH);739;758600;235100;2758600;1235100;LI_7010;Ruggell;4
LI;T_3271;Vaduz – Buchs (LI/CH);356;760400;234100;2760400;1234100;LI_7011;Schellenberg;4
